,rain,elevation,river
2009/11/14,0.8,5.566,15.27
2009/11/15,1.5,5.725,5.705
2009/11/16,9.9,5.734,15.84
2009/11/17,17.9,5.63,7.725
2009/11/18,1.4,5.334,35.11
2009/11/19,1.5,5.051,9.236
2009/11/21,7.5,4.852,8.621
2009/11/24,3.5,4.625,4.916
2009/11/25,1.4,4.659,5.242000000000001
2009/11/26,1.9,4.737,4.235
2009/11/27,0.0,5.004,4.125
2009/12/02,0.8,4.573,17.0
2009/12/03,4.0,5.7810000000000015,9.942
2009/12/05,16.2,5.724,11.48
2009/12/06,2.7,5.697,41.9
2009/12/07,3.2,5.782,13.34
2009/12/08,2.3,5.32,10.02
2009/12/09,1.3,5.38,8.663
2009/12/10,0.1,5.03,6.611000000000001
2009/12/11,0.2,4.977,5.305
2009/12/12,0.3,5.005,4.696000000000001
2009/12/13,7.0,5.098,4.835
2009/12/14,10.9,5.267,20.92
2009/12/15,9.0,5.2410000000000005,14.39
2009/12/16,9.1,5.398,39.68
2009/12/17,7.6,5.301,14.79
2009/12/18,1.5,5.4060000000000015,8.57
2009/12/19,7.2,5.776,6.928999999999999
2009/12/22,1.3,5.2620000000000005,5.1339999999999995
2009/12/23,1.1,5.283,4.7989999999999995
2009/12/24,3.6,5.055,4.739
2009/12/25,2.5,4.856,4.82
2009/12/26,2.1,4.913,6.7829999999999995
2009/12/27,5.5,5.013,16.17
2009/12/28,0.5,5.021,12.27
2009/12/29,1.4,5.184,8.414
2009/12/30,2.4,5.287000000000001,12.17
2010/02/21,5.4,5.055,5.438
2010/02/22,1.4,4.849,5.405
2010/02/23,3.3,4.659,5.084
2010/03/07,0.0,4.654,4.282
2010/03/08,0.1,4.495,3.634
2010/03/09,0.0,4.293,3.478
2010/03/23,7.8,4.694,4.02
2010/03/24,5.3,4.648,7.773
2010/03/25,4.2,4.809,8.828
2010/03/26,2.6,4.803,8.98
2010/03/27,0.0,5.394,5.935
2010/03/28,0.0,5.579,3.951
2010/03/29,14.7,5.905,9.998
2010/03/30,6.1,6.1610000000000005,19.69
2010/03/31,2.7,5.992000000000001,11.38
2010/04/03,3.8,5.494,5.899
2010/04/04,3.0,5.187,5.711
2010/04/05,0.1,4.704,5.224
2010/04/06,2.5,4.705,4.194
2010/04/07,0.8,4.546,4.063
2010/04/08,0.0,4.352,3.535
2010/04/09,0.0,4.425,3.09
2010/04/11,0.0,4.794,2.5980000000000003
2010/04/12,0.1,5.029,2.445
2010/04/13,0.4,5.284,2.392
2010/04/14,0.0,5.315,2.306
2010/04/15,0.0,5.407,2.17
2010/04/16,0.0,5.336,2.059
2010/04/17,0.0,5.526,1.926
2010/04/18,0.6,5.4129999999999985,1.8880000000000001
2010/04/19,0.0,4.227,1.821
2010/04/20,0.6,5.065,1.7819999999999998
2010/06/01,1.6,4.971,0.89
2010/06/02,0.0,4.766,0.894
2010/06/06,7.6,4.628,0.875
2010/06/07,9.4,4.637,1.123
2010/06/08,6.9,4.78,1.923
2010/06/09,10.3,4.937,2.032
2010/06/10,0.0,5.0539999999999985,5.587000000000001
2010/06/11,0.0,5.292000000000002,2.421
2010/06/12,1.8,5.5360000000000005,1.52
2010/06/13,3.6,5.518,1.35
2010/06/14,0.2,5.631,1.379
2010/06/15,0.0,5.534,1.22
2010/06/16,0.0,5.438,1.005
2010/06/17,0.1,5.444,0.904
2010/06/18,0.4,5.497000000000001,0.865
2010/06/19,0.2,5.599,0.835
2010/06/22,0.0,4.9110000000000005,0.746
2010/06/23,0.0,4.901,0.742
2010/06/24,0.0,5.159,0.7240000000000001
2010/06/25,0.0,5.232,0.7090000000000001
2010/06/26,0.8,5.152,0.6970000000000001
2010/06/27,0.0,5.4220000000000015,0.682
2010/06/28,4.4,5.456,0.653
2010/06/29,0.5,5.5360000000000005,0.679
2010/06/30,0.0,4.994,0.718
2010/07/01,3.2,5.317,0.667
2010/07/02,0.0,5.324,0.672
2010/07/03,0.0,5.184,0.639
2010/07/04,0.3,4.883,0.5770000000000001
2010/07/05,0.0,5.012,0.5770000000000001
2010/07/06,0.0,4.545,0.573
2010/07/07,0.8,4.819,0.5720000000000001
2010/07/09,0.0,5.023,0.599
2010/07/10,0.0,5.199,0.594
2010/07/11,0.0,5.356,0.542
2010/07/12,2.3,5.683,0.5720000000000001
2010/07/13,6.4,5.84,0.659
2010/07/14,5.0,5.9129999999999985,0.769
2010/07/15,8.5,5.907,0.83
2010/07/16,0.2,5.665,0.914
2010/07/17,0.2,5.6110000000000015,0.785
2010/07/18,0.3,5.297999999999999,0.68
2010/07/19,8.9,5.186,0.6629999999999999
2010/07/20,4.5,4.934,0.785
2010/07/21,0.5,4.784,0.985
2010/07/22,5.2,4.831,0.903
2010/07/23,0.0,4.797,0.943
2010/07/24,0.7,5.0139999999999985,0.767
2010/07/25,0.0,5.228,0.69
2010/07/26,1.0,5.42,0.7120000000000001
2010/07/27,0.0,5.489,0.61
2010/07/28,0.3,5.5539999999999985,0.605
2010/07/29,0.0,5.579,0.602
2010/07/30,0.5,5.544,0.594
2010/07/31,0.4,5.442,0.573
2010/08/01,1.1,5.235,0.5670000000000001
2010/08/02,0.6,5.039,0.568
2010/08/03,0.2,4.79,0.569
2010/08/04,0.0,4.777,0.551
2010/08/05,0.2,4.555,0.546
2010/08/06,1.0,4.59,0.5489999999999999
2010/08/07,2.2,4.87,0.605
2010/08/08,0.0,5.135,0.605
2010/08/09,2.4,5.499,0.562
2010/08/10,0.3,5.85,0.561
2010/08/11,0.9,6.01,0.5479999999999999
2010/08/12,16.0,6.089,0.602
2010/08/13,25.1,6.167000000000002,1.83
2010/08/14,0.7,5.912000000000001,6.943
2010/08/15,0.0,5.698,2.166
2010/08/16,1.6,5.414,1.329
2010/08/17,0.6,5.121,1.084
2010/08/18,0.0,4.852,0.917
2010/08/19,1.4,4.663,0.789
2010/08/20,2.0,4.66,0.7829999999999999
2010/08/21,0.0,5.115,0.748
2010/08/22,0.9,5.176,0.682
2010/08/23,11.9,5.42,1.216
2010/08/24,1.0,5.5379999999999985,1.425
2010/08/25,0.0,5.737,0.975
2010/08/26,0.0,5.759,0.7929999999999999
2010/08/27,0.5,5.783,0.72
2010/08/28,3.3,5.591,0.685
2010/08/29,1.4,5.495,0.752
2010/08/30,0.0,5.443,0.6729999999999999
2010/08/31,0.0,5.072,0.6579999999999999
2010/09/01,0.0,4.852,0.624
2010/09/02,0.0,4.649,0.596
2010/09/03,0.0,4.523,0.584
2010/09/04,0.0,4.581,0.5710000000000001
2010/09/05,0.0,4.8210000000000015,0.5670000000000001
2010/09/06,19.9,5.2170000000000005,0.598
2010/09/07,1.8,5.517,2.081
2010/09/08,0.0,5.922999999999999,1.972
2010/09/09,2.8,6.103,1.158
2010/09/10,5.5,6.1789999999999985,0.951
2010/09/11,0.3,6.352,1.1059999999999999
2010/09/12,0.0,6.073,1.0759999999999998
2010/09/13,7.1,5.5470000000000015,0.878
2010/09/14,1.2,5.474,1.284
2010/09/15,5.3,4.976,1.3230000000000002
2010/09/16,2.0,4.87,1.3519999999999999
2010/09/17,0.0,4.735,1.048
2010/09/18,3.4,4.694,0.875
2010/09/19,3.9,4.856,0.846
2010/09/20,0.5,5.0760000000000005,1.227
2010/09/21,0.0,5.254,1.153
2010/09/22,3.4,5.3660000000000005,0.9079999999999999
2010/09/23,28.0,5.553,0.978
2010/09/24,6.4,5.857,18.88
2010/09/25,1.2,5.859,5.888999999999999
2010/09/28,3.2,5.307,4.913
2010/09/29,12.4,5.0310000000000015,14.4
2010/09/30,0.6,4.829,8.349
2010/10/01,26.3,4.5280000000000005,38.04
2010/10/02,2.5,4.77,13.05
2010/10/03,30.4,4.993,58.96
2010/10/04,0.1,5.307,15.72
2010/10/05,2.8,5.664,6.779
2010/10/06,0.1,5.966,5.073
2010/10/07,0.2,6.062,3.786
2010/10/08,0.3,6.193,3.1319999999999997
2010/10/09,0.0,6.186,2.812
2010/10/10,0.0,6.2029999999999985,2.506
2010/10/11,0.0,5.8370000000000015,2.197
2010/10/12,0.0,5.523,1.969
2010/10/13,0.5,5.157,1.798
2010/10/14,1.2,4.863,1.712
2010/10/15,8.1,4.743,2.052
2010/10/16,0.6,4.476,3.469
2010/10/17,0.0,4.6960000000000015,2.591
2010/10/18,0.8,4.8210000000000015,2.079
2010/10/19,13.3,5.1960000000000015,4.435
2010/10/20,0.9,5.358,9.283
2010/10/21,0.0,5.316,3.978
2010/10/22,2.5,5.728,2.818
2010/10/23,17.0,5.771,5.131
2010/10/24,8.4,5.876,26.0
2010/10/25,3.9,5.488,11.01
2010/10/26,3.5,5.396,10.88
2010/10/27,0.3,5.642,7.115
2010/10/28,0.0,5.28,4.691
2010/10/29,0.0,5.134,3.8510000000000004
2010/10/30,0.0,5.132999999999999,3.2489999999999997
2010/10/31,1.1,5.061,2.862
2010/11/01,0.4,4.8260000000000005,2.7560000000000002
2010/11/02,4.8,5.352,2.802
2010/11/03,9.2,5.6160000000000005,3.825
2010/11/04,12.4,5.729,19.71
2010/11/05,3.6,5.905,12.79
2010/11/06,5.0,6.025,8.299
2010/11/07,0.3,5.956,11.06
2010/11/08,10.6,5.865,8.943
2010/11/09,3.1,5.7620000000000005,15.42
2010/11/10,5.5,5.435,8.899
2010/11/11,4.3,5.2,19.29
2010/11/12,0.1,5.221,10.26
2010/11/13,2.1,4.941,6.046
2010/11/14,0.3,4.852,5.446000000000001
2010/11/15,0.6,4.57,4.335
2010/11/16,0.2,4.6789999999999985,3.804
2010/11/17,2.1,4.728,3.7510000000000003
2010/11/18,1.7,4.814,4.136
2010/11/19,0.2,5.026,4.14
2010/11/20,11.8,5.271,5.267
2010/11/21,12.3,5.455,19.72
2010/11/22,10.3,5.569,27.47
2010/11/23,12.7,5.694,43.76
2010/11/24,11.5,5.598,32.16
2010/11/25,8.2,5.454,16.78
2010/11/26,4.2,5.222,11.64
2010/11/27,9.6,5.0280000000000005,9.548
2010/11/28,5.2,4.937,8.25
2010/11/29,6.4,4.84,7.761
2010/11/30,6.3,4.902,7.375
2010/12/01,5.7,5.057,7.2589999999999995
2010/12/02,5.5,5.093,6.938
2010/12/03,0.2,5.322,6.531000000000001
2010/12/04,0.7,5.4529999999999985,6.281000000000001
2010/12/05,0.0,5.771,5.928
2010/12/06,0.0,5.727,5.407
2010/12/07,4.5,5.699,5.372999999999999
2010/12/08,0.3,5.686,4.907
2010/12/09,0.0,5.466,4.956
2010/12/10,0.0,5.46,28.41
2010/12/11,0.4,5.4060000000000015,37.56
2010/12/12,4.8,4.839,28.28
2010/12/13,6.0,4.824,35.86
2010/12/14,6.5,4.6080000000000005,43.98
2010/12/15,5.3,4.686,53.15
2010/12/16,4.1,5.082,45.02
2010/12/17,0.0,4.773,14.86
2010/12/18,0.8,4.856,8.886000000000001
2010/12/19,1.0,5.095,6.712999999999999
2010/12/20,0.1,5.37,4.7
2010/12/21,0.4,5.465,4.18
2010/12/22,2.7,5.5760000000000005,5.003
2010/12/23,8.1,5.622000000000001,4.575
2010/12/24,3.3,5.559,3.975
2010/12/25,0.1,5.591,3.4589999999999996
2010/12/26,0.2,5.494,3.458
2010/12/27,12.5,5.523,3.568
2010/12/28,2.7,5.04,8.333
2010/12/29,0.3,5.063,19.92
2010/12/30,0.7,4.992,27.33
2010/12/31,2.2,5.01,28.98
2011/01/01,0.6,5.337999999999999,32.26
2011/01/02,1.1,5.185,12.9
2011/01/03,0.2,5.275,8.273
2011/01/04,4.7,5.44,7.666
2011/01/05,1.0,5.6320000000000014,19.16
2011/01/06,0.9,5.836,11.01
2011/01/07,7.8,5.367000000000001,9.066
2011/01/08,1.3,5.667999999999998,20.03
2011/01/09,0.1,5.484,9.209
2011/01/10,17.9,5.24,33.17
2011/01/11,2.8,5.148,34.59
2011/01/12,3.8,4.783,16.31
2011/01/13,0.1,4.586,17.8
2011/01/14,0.2,4.547,11.08
2011/01/15,1.0,4.738,8.387
2011/01/16,1.7,4.833,7.403
2011/01/17,0.0,5.122000000000001,6.0889999999999995
2011/01/18,0.1,5.254,5.007
2011/01/19,0.0,5.372999999999998,4.435
2011/01/20,0.0,5.574,3.948
2011/01/21,0.1,5.77,3.478
2011/01/22,0.0,5.823,3.5389999999999997
2011/01/23,0.0,5.782,3.511
2011/01/24,0.8,5.778,3.3089999999999997
2011/01/25,4.3,5.544,3.4189999999999996
2011/01/26,2.2,5.164,5.308
2011/01/27,0.6,4.726,4.58
2011/01/28,0.4,4.708,3.654
2011/01/29,0.2,4.731,3.15
2011/01/30,0.1,4.685,3.043
2011/01/31,2.3,4.914,2.877
2011/02/01,0.0,5.447,3.327
2011/02/02,0.1,5.296,3.175
2011/02/03,7.6,5.707999999999998,3.86
2011/02/04,0.1,6.021,5.7860000000000005
2011/02/05,7.7,5.975,3.9930000000000003
2011/02/06,4.2,5.57,9.314
2011/02/07,0.1,5.607,7.232
2011/02/08,1.6,5.291,4.524
2011/02/09,0.0,5.091,4.178999999999999
2011/02/10,0.6,5.0139999999999985,3.758
2011/02/11,6.7,4.625,3.535
2011/02/12,1.1,4.325,7.688
2011/02/13,13.7,4.283,18.26
2011/02/14,0.4,4.277,15.81
2011/02/15,4.1,4.8889999999999985,7.428
2011/02/16,0.0,5.127999999999999,8.173
2011/02/17,0.0,5.5360000000000005,5.727
2011/02/18,3.4,5.658,4.625
2011/02/19,5.3,5.722,8.672
2011/02/20,0.0,5.921,7.417000000000001
2011/02/21,3.3,6.009,5.507000000000001
2011/02/22,2.6,5.747999999999998,5.7170000000000005
2011/02/23,0.7,5.353,7.397
2011/02/24,0.2,5.329,5.531000000000001
2011/02/25,8.9,5.113,4.78
2011/02/26,1.9,4.93,12.03
2011/02/27,0.9,4.5760000000000005,6.9879999999999995
2011/02/28,0.0,4.563,5.147
2011/03/01,0.0,4.834,4.213
2011/03/02,0.1,4.942,3.679
2011/03/03,0.0,5.097,3.405
2011/03/04,1.3,5.355,3.266
2011/03/05,0.0,5.412000000000001,3.306
2011/03/06,0.0,5.062,3.052
2011/03/07,0.1,5.377000000000002,2.755
2011/03/08,1.0,5.564,2.635
2011/03/09,0.2,5.4129999999999985,2.59
2011/03/10,0.1,5.345,2.3890000000000002
2011/03/11,1.9,5.045,2.261
2011/03/12,0.2,4.738,2.34
2011/03/13,0.5,4.519,2.231
2011/03/14,0.0,4.13,2.089
2011/03/15,0.2,4.2780000000000005,2.019
2011/03/16,0.3,4.56,1.999
2011/03/17,0.0,5.176,1.9480000000000002
2011/03/18,0.0,5.459,1.8330000000000002
2011/03/19,0.0,5.693,1.704
2011/03/20,0.0,6.037000000000001,1.65
2011/03/21,0.0,6.209,1.5959999999999999
2011/03/22,0.0,5.987,1.541
2011/03/23,0.0,5.809,1.4980000000000002
2011/03/24,0.0,5.332999999999998,1.4669999999999999
2011/03/25,0.0,5.0680000000000005,1.4609999999999999
2011/03/26,0.0,4.745,1.4369999999999998
2011/03/27,0.0,4.525,1.412
2011/03/28,0.0,4.4430000000000005,1.379
2011/03/29,0.4,4.607,1.375
2011/03/30,2.3,4.7639999999999985,1.371
2011/03/31,0.4,4.979,1.405
2011/04/01,0.0,5.162000000000001,1.35
2011/04/02,0.1,5.597,1.3130000000000002
2011/04/03,0.4,5.557,1.264
2011/04/04,1.1,5.459,1.208
2011/04/05,0.0,5.754,1.236
2011/04/06,0.0,5.533,1.17
2011/04/07,0.0,5.5539999999999985,1.101
2011/04/08,0.0,5.292000000000002,1.074
2011/04/09,0.0,4.874,1.057
2011/04/10,0.0,4.713,1.034
2011/04/11,1.2,4.641,1.013
2011/04/12,0.2,4.513,1.018
2011/04/13,0.0,4.817,0.976
2011/04/14,0.0,4.9910000000000005,0.9940000000000001
2011/04/15,0.0,5.157,0.992
2011/04/16,0.0,5.5710000000000015,0.981
2011/04/17,0.0,5.8039999999999985,0.9329999999999999
2011/04/18,0.0,5.915,0.9229999999999999
2011/04/19,0.0,6.025,0.897
2011/04/20,0.0,5.8279999999999985,0.8690000000000001
2011/04/21,0.0,5.68,0.861
2011/04/22,0.0,5.416,0.856
2011/04/23,11.6,5.1770000000000005,2.452
2011/04/24,0.0,5.005,2.063
2011/04/25,0.0,4.6560000000000015,1.263
2011/04/26,0.0,4.541,1.074
2011/04/27,0.0,4.339,0.975
2011/04/29,0.1,4.899,0.9359999999999999
2011/04/30,0.0,4.989,0.887
2011/05/01,0.0,5.15,0.8320000000000001
2011/05/02,0.0,5.181,0.7979999999999999
2011/05/03,0.0,5.307,0.7859999999999999
2011/05/04,0.0,5.355,0.772
2011/05/05,0.8,5.2879999999999985,0.7809999999999999
2011/05/06,0.0,5.297999999999999,0.802
2011/05/07,9.6,5.319,0.799
2011/05/08,0.4,5.051,1.062
2011/05/09,2.4,5.095,1.023
2011/05/10,0.3,4.847,0.8959999999999999
2011/05/11,0.3,4.912,0.825
2011/05/12,0.4,4.891,0.794
2011/05/13,2.5,5.025,0.774
2011/05/14,1.5,5.357,0.8140000000000001
2011/05/15,2.5,5.461,0.7829999999999999
2011/05/16,0.7,5.7029999999999985,0.797
2011/05/17,0.2,5.834,0.7879999999999999
2011/05/18,0.0,5.8889999999999985,0.759
2011/05/19,0.0,5.922999999999999,0.716
2011/05/20,0.2,5.6110000000000015,0.69
2011/05/21,1.3,5.57,0.691
2011/05/22,0.7,5.3,0.691
2011/05/23,1.7,5.164,0.6559999999999999
2011/05/24,0.1,5.412000000000001,0.669
2011/05/25,0.2,4.758,0.642
2011/05/26,5.6,4.836,0.682
2011/05/27,0.3,4.551,0.799
2011/05/28,1.2,4.932,0.7120000000000001
2011/05/29,3.3,4.914,0.715
2011/05/30,2.7,5.14,0.763
2011/05/31,0.0,5.152,0.765
2011/06/01,0.0,5.131,0.718
2011/06/02,0.0,5.386,0.659
2011/06/03,0.0,5.272,0.619
2011/06/04,0.4,5.501,0.631
2011/06/05,0.1,5.335,0.647
2011/06/06,0.0,5.379,0.634
2011/06/07,2.3,5.369,0.625
2011/06/08,2.3,5.174,0.6579999999999999
2011/06/09,0.3,5.004,0.6729999999999999
2011/06/10,0.3,5.058,0.611
2011/06/11,1.8,5.075,0.614
2011/06/12,11.0,5.18,0.695
2011/06/13,0.0,5.327000000000001,1.002
2011/06/14,0.0,5.459,0.8240000000000001
2011/06/15,5.8,5.646,0.722
2011/06/16,1.6,5.735,0.77
2011/06/17,3.7,5.7970000000000015,0.715
2011/06/18,9.1,5.894,0.7859999999999999
2011/06/19,3.1,5.769,1.139
2011/06/20,3.1,5.5760000000000005,1.0190000000000001
2011/06/21,1.7,5.468,0.879
2011/06/22,8.3,5.254,0.836
2011/06/23,4.3,5.065,1.9040000000000001
2011/06/24,2.6,4.793,1.6280000000000001
2011/06/25,0.0,4.647,1.122
2011/06/26,0.0,4.68,0.986
2011/06/27,1.6,4.896,0.8170000000000001
2011/06/28,0.0,4.933,0.705
2011/06/29,1.0,5.038,0.6679999999999999
2011/06/30,0.5,5.138,0.63
2011/07/01,0.0,5.332999999999998,0.611
2011/07/02,0.0,5.48,0.586
2011/07/03,0.0,5.6,0.5579999999999999
2011/07/04,0.0,5.591,0.526
2011/07/05,3.9,5.608,0.526
2011/07/06,4.0,5.662000000000001,0.624
2011/07/07,1.3,5.435,0.68
2011/07/08,11.3,5.331,1.127
2011/07/09,8.6,5.17,2.1959999999999997
2011/07/10,7.3,4.977,2.8310000000000004
2011/07/11,0.5,4.949,2.25
2011/07/12,0.1,5.0139999999999985,1.2229999999999999
2011/07/13,0.0,5.239,0.92
2011/07/14,0.0,5.36,0.767
2011/07/15,1.8,5.5779999999999985,0.705
2011/07/16,12.5,5.648,1.521
2011/07/17,10.3,5.849,2.2359999999999998
2011/07/18,5.9,5.702000000000001,3.318
2011/07/19,12.9,5.649,3.562
2011/07/20,9.1,5.511,9.515
2011/07/21,0.0,5.309,5.506
2011/07/22,0.1,5.112,2.231
2011/07/23,0.0,5.024,1.472
2011/07/24,0.0,4.942,1.157
2011/07/25,0.4,4.654,0.9940000000000001
2011/07/26,0.5,4.569,0.9209999999999999
2011/07/27,0.0,4.592,0.9359999999999999
2011/07/28,0.0,4.883,0.851
2011/07/29,0.0,5.097,0.747
2011/07/30,0.1,5.365,0.728
2011/07/31,0.0,5.54,0.721
2011/08/01,0.0,5.864,0.626
2011/08/02,2.9,5.858,0.652
2011/08/03,0.2,5.885,0.6890000000000001
2011/08/04,2.5,5.882999999999999,0.657
2011/08/05,1.7,5.699,0.685
2011/08/06,11.5,5.49,1.206
2011/08/07,0.5,5.24,1.364
2011/08/08,8.7,5.055,0.983
2011/08/09,5.3,4.9689999999999985,1.163
2011/08/10,10.9,4.857,1.183
2011/08/11,6.4,5.198,5.561
2011/08/12,1.2,5.325,4.664
2011/08/13,0.1,5.4110000000000005,2.378
2011/08/14,1.1,5.769,1.6369999999999998
2011/08/15,3.0,5.817,1.232
2011/08/16,0.9,5.7170000000000005,1.083
2011/08/17,0.0,5.74,1.101
2011/08/18,2.1,5.49,0.9359999999999999
2011/08/19,0.0,5.3420000000000005,0.879
2011/08/20,1.6,5.141,0.809
2011/08/21,0.0,4.945,0.7659999999999999
2011/08/22,0.0,4.654,0.726
2011/08/23,3.8,4.419,0.727
2011/08/24,15.6,4.501,0.79
2011/08/25,4.7,4.619,2.637
2011/08/26,21.7,5.049,16.04
2011/08/27,0.9,5.394,9.337
2011/08/28,1.0,5.553,3.4560000000000004
2011/08/29,0.0,5.997000000000001,2.0580000000000003
2011/08/30,0.2,6.063,1.5730000000000002
2011/08/31,0.0,6.176,1.36
2011/09/01,0.0,6.1110000000000015,1.213
2011/09/02,0.0,5.894,1.09
2011/09/03,0.2,5.853,1.018
2011/09/04,2.9,5.496,0.992
2011/09/05,8.0,5.062,1.022
2011/09/06,0.9,4.897,1.781
2011/09/07,0.2,4.937,1.618
2011/09/08,3.2,5.026,1.263
2011/09/09,0.5,5.181,1.242
2011/09/10,1.0,5.372999999999998,1.128
2011/09/11,2.8,5.63,1.044
2011/09/12,0.0,5.776,0.982
2011/09/13,0.2,5.956,0.943
2011/09/14,0.0,5.961,0.8290000000000001
2011/09/15,0.0,5.769,0.767
2011/09/16,6.2,5.542999999999998,0.83
2011/09/17,1.5,5.358,1.253
2011/09/18,0.6,5.151,1.094
2011/09/19,0.5,4.834,0.955
2011/09/20,0.2,4.659,0.872
2011/09/21,5.0,4.609,0.847
2011/09/22,0.0,4.633,0.946
2011/09/23,0.0,4.759,0.877
2011/09/24,0.7,5.057,0.8220000000000001
2011/09/25,1.1,5.3820000000000014,0.78
2011/09/26,0.0,5.858,0.775
2011/09/27,0.0,5.874,0.736
2011/09/28,0.0,6.174,0.716
2011/09/29,0.0,6.252999999999999,0.7020000000000001
2011/09/30,0.0,6.207999999999998,0.682
2011/10/01,0.4,5.981,0.659
2011/10/02,1.3,5.652,0.644
2011/10/03,0.1,5.372000000000001,0.669
2011/10/04,0.0,5.149,0.64
2011/10/05,2.0,5.016,0.612
2011/10/06,0.2,5.225,0.631
2011/10/07,0.0,5.227,0.63
2011/10/08,13.4,5.009,0.654
2011/10/09,1.1,5.278,1.314
2011/10/10,11.5,5.511,1.462
2011/10/11,11.3,5.599,4.323
2011/10/12,1.8,5.7410000000000005,7.976
2011/10/13,0.0,5.5070000000000014,3.9530000000000003
2011/10/14,0.0,5.343,2.215
2011/10/15,0.0,5.306,1.6059999999999999
2011/10/16,0.0,5.318,1.325
2011/10/17,2.4,5.268,1.1740000000000002
2011/10/18,0.3,5.2170000000000005,1.181
2011/10/19,0.0,5.113,1.085
2011/10/20,2.1,4.579,0.977
2011/10/21,0.0,4.923,0.965
2011/10/22,0.0,4.819,0.99
2011/10/23,0.1,5.039,0.938
2011/10/24,7.1,5.216,0.9359999999999999
2011/10/25,5.8,5.5070000000000014,2.273
2011/10/26,0.6,5.835,3.7739999999999996
2011/10/27,2.4,6.109,2.154
2011/10/28,0.0,6.2029999999999985,1.9869999999999999
2011/10/29,1.8,5.9860000000000015,1.578
2012/01/09,0.0,5.737,2.265
2012/01/10,0.0,5.519,2.0669999999999997
2012/01/11,0.2,5.5870000000000015,1.95
2012/01/12,0.3,5.957999999999998,1.8730000000000002
2012/01/13,0.0,5.774,1.722
2012/01/14,0.1,5.537000000000001,1.605
2012/01/15,0.1,5.337999999999999,1.541
2012/01/16,0.0,5.1080000000000005,1.4909999999999999
2012/01/17,1.1,5.0539999999999985,1.4340000000000002
2012/01/18,0.0,5.206,1.5219999999999998
2012/01/19,1.3,5.143,1.5819999999999999
2012/01/20,5.7,5.21,1.693
2012/01/21,0.8,5.76,2.708
2012/01/22,0.0,5.69,2.124
2012/01/23,1.5,5.797999999999999,1.712
2012/01/24,3.1,5.718,1.821
2012/01/25,2.2,5.438,2.459
2012/01/26,2.0,5.6160000000000005,2.747
2012/01/27,1.5,5.61,2.7689999999999997
2012/01/28,0.1,5.197,2.647
2012/01/29,1.7,4.883,2.3680000000000003
2012/01/30,0.8,4.684,2.532
2012/01/31,0.1,4.395,2.239
2012/02/01,0.0,4.231,1.885
2012/02/02,0.0,4.255,1.679
2012/02/03,0.0,4.271,1.382
2012/02/04,7.2,4.357,1.5019999999999998
2012/02/05,0.5,4.834,1.5319999999999998
2012/02/06,0.2,5.051,1.6740000000000002
2012/02/07,0.3,5.084,1.827
2012/02/08,0.1,5.322,1.696
2012/02/09,4.1,5.584,1.6780000000000002
2012/02/10,0.3,5.34,1.395
2012/02/11,0.7,5.687,1.62
2012/02/12,0.0,5.555,3.176
2012/02/13,1.5,5.738,6.422000000000001
2012/02/14,0.0,5.3,5.6739999999999995
2012/02/15,0.0,4.828,3.4389999999999996
2012/02/16,0.3,4.689,2.557
2012/02/17,0.4,4.6610000000000005,2.1790000000000003
2012/02/18,1.3,5.053,2.062
2012/02/19,0.0,5.3870000000000005,1.767
2012/02/20,0.2,5.056,1.5859999999999999
2012/02/21,0.0,5.5139999999999985,1.56
2012/02/22,2.2,5.65,1.607
2012/02/23,0.1,5.7189999999999985,1.874
2012/02/24,0.3,6.002000000000002,1.629
2012/02/25,0.0,5.57,1.436
2012/02/26,0.9,5.233,1.35
2012/02/27,2.2,5.221,1.423
2012/02/28,0.0,4.999,1.614
2012/02/29,0.1,4.683,1.463
2012/03/01,0.0,4.4289999999999985,1.337
2012/03/02,0.8,4.048,1.272
2012/03/03,0.6,4.172,1.2819999999999998
2012/03/04,12.4,4.811,4.736000000000001
2012/03/05,0.3,4.908,5.894
2012/03/06,2.8,4.968,3.426
2012/03/07,0.5,5.912000000000001,3.069
2012/03/08,0.0,5.707999999999998,2.33
2012/03/09,0.0,6.069,1.8780000000000001
2012/03/10,0.0,6.0870000000000015,1.65
2012/03/11,0.0,5.94,1.486
2012/03/12,0.0,5.704,1.3940000000000001
2012/03/13,0.0,5.35,1.334
2012/03/14,0.0,5.037,1.278
2012/03/15,0.0,4.893,1.2570000000000001
2012/03/16,0.0,4.793,1.226
2012/03/17,5.5,4.756,1.514
2012/03/18,0.0,4.885,1.7009999999999998
2012/03/19,0.0,4.926,1.3430000000000002
2012/03/20,0.0,5.277,1.216
2012/03/21,0.0,5.471,1.129
2012/03/22,0.0,5.499,1.0979999999999999
2012/03/23,0.0,5.448,1.07
2012/03/24,0.0,5.478,1.057
2012/03/25,0.0,5.382999999999999,1.004
2012/03/26,0.0,5.19,0.973
2012/03/27,0.0,5.005,0.932
2012/03/28,0.0,4.915,0.9179999999999999
2012/03/29,0.0,4.864,0.8859999999999999
2012/03/30,0.2,4.578,0.88
2012/03/31,0.3,4.575,0.8759999999999999
2012/04/01,0.0,4.488,0.857
2012/04/02,5.7,4.651,0.883
2012/04/03,42.9,5.022,13.69
2012/04/04,0.1,5.19,29.18
2012/04/05,0.0,5.319,14.31
2012/04/06,3.9,5.811,16.39
2012/04/07,1.0,5.98,18.62
2012/04/08,1.2,6.006,11.82
